month,Piemonte,Valle d'Aosta,Lombardia,Trentino-Alto Adige,Veneto,Friuli Venezia Giulia,Liguria,Emilia-Romagna,Toscana,Umbria,Marche,Lazio,Abruzzo,Molise,Campania,Puglia,Basilicata,Calabria,Sicilia,Sardegna
1954-10-01,721485.25,97553.265625,1201510.875,532458.9375,797742.125,757199.4375,661013.0,1021850.3125,1371079.625,323182.8125,923115.9375,633490.625,901626.0,309083.71875,972297.125,1659343.125,703640.875,1803619.5,1128609.75,171539.640625
1954-11-01,2045753.375,173060.71875,1776414.875,442426.40625,1058178.875,707813.625,1294667.25,2098395.0,2409697.5,709974.5,1207955.375,1914774.875,1316706.875,482894.125,1417008.5,3383498.25,2133384.0,3216552.0,3852937.25,1257979.0
1954-12-01,3140330.5,376132.4375,2915800.5,1817971.75,1704412.125,1654660.25,1234466.5,1344634.375,1278415.25,291161.09375,320243.0,927003.6875,523567.9375,276362.84375,1119380.0,1166152.5,730188.4375,2613314.0,2256688.5,1044073.625
1955-01-01,2602960.5,545369.875,1136509.625,372366.375,605511.1875,402552.9375,842854.4375,987006.125,1953422.625,362763.03125,393997.8125,1597539.25,1021896.6875,664582.75,1779675.25,2544006.25,1603425.25,3440766.25,4781815.0,3461979.0
1955-02-01,2681200.25,507188.8125,2234704.0,1108497.25,1643807.875,1326952.375,1145364.75,2959562.25,4497897.5,1333247.625,1045829.0625,2987955.25,1162493.125,502215.875,2287503.25,813675.5,961625.8125,1636829.0,1356345.0,2973398.5
1955-03-01,1155946.875,91600.078125,1522207.0,477573.625,1085756.25,682948.125,438544.5,2314329.5,1851752.125,1113413.25,1438286.25,2372784.25,1095360.625,560548.875,1585216.5,1495088.0,718039.875,2326426.75,2407029.25,2700724.75
1955-04-01,23784.201171875,12107.1044921875,31018.58984375,99015.078125,98911.0390625,95699.6875,9037.208984375,179151.234375,219538.5625,206558.671875,385851.96875,360131.65625,637909.3125,163391.484375,321951.0625,935806.625,482489.875,1134704.125,1470338.0,637460.3125
1955-05-01,770903.9375,148601.21875,1876218.25,1532806.0,1844942.0,1462453.75,208242.890625,617328.875,654455.375,194630.46875,200795.484375,255338.09375,243214.0625,25969.8828125,163561.828125,121774.328125,129240.2109375,167250.0625,516395.75,49935.515625
1955-06-01,3054319.0,339648.5625,2483034.5,1379949.125,1547832.625,1078570.25,514852.4375,975529.875,829041.125,443487.375,531618.5,385556.5,245402.46875,73066.59375,339445.71875,352354.53125,256045.15625,325026.71875,205043.390625,137045.8125
1955-07-01,2019110.625,187365.6875,3474319.75,1430534.0,2230354.5,995163.5,352222.65625,1804605.625,849079.5625,420705.375,764867.375,538225.8125,427979.40625,160833.96875,620630.0,556986.6875,451527.46875,398424.53125,82360.9453125,71262.1328125
